Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740530950814,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,33.67224884033203,4.875701904296875,39.64767837524414,0,45.74501419067383,0,0,0,73.30333709716797,0,29505.807250976563,191982.48681640625,141182.64666748047,7278.204895019531,16913207296,18253611008,9095745536,0
198,1740530950816,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,78.69208526611328,68.38302612304688,71.09603881835938,56.11549377441406,76.1553726196289,68.21442413330078,100,56.70976638793945,85.49769592285156,57.343788146972656,74.7603988647461,56.17319107055664,29505.82244873047,191982.9154663086,141183.03192138672,7278.204895019531,16913207296,18253611008,9098964992,0
200,1740530951015,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,11.606727600097656,1.4037704467773438,36.40606689453125,1.4210281372070313,51.16665267944336,16.63330841064453,53.3929557800293,13.40478515625,6.106773376464844,0.8866424560546875,14.056015014648438,0.9698333740234375,29506.024841308594,191989.9267578125,141189.69262695313,7278.204895019531,16913207296,18253611008,9140359168,0
200,1740530951215,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.08123779296875,1.1777114868164063,94.0048828125,1.983642578125,1.420074462890625,29.55084228515625,3.1492385864257813,34.66846466064453,5.990425109863281,0.22022247314453125,1.4300460815429688,0.286346435546875,29506.208740234375,191996.79510498047,141196.25787353516,7278.204895019531,16913207296,18253611008,9165672448,0
199,1740530951416,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,40.622215270996094,10.666770935058594,86.76033782958984,3.5945892333984375,31.883567810058594,62.4436149597168,18.59925079345703,51.22997283935547,38.25320816040039,5.111541748046875,74.39927673339844,1.7235031127929688,29506.513916015625,192008.7628173828,141207.80712890625,7278.204895019531,16913207296,18253611008,9211314176,0
200,1740530951616,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.155006408691406,0,76.56514739990234,3.1800460815429688,5.37664794921875,24.828704833984375,10.388374328613281,14.756752014160156,18.044525146484375,0.14397430419921875,9.897590637207031,0,29506.750610351563,192015.37176513672,141214.0326538086,7278.204895019531,16913207296,18253611008,9242439680,0
200,1740530951816,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.425514221191406,0.5387496948242188,99.06759643554688,0.580841064453125,2.450897216796875,7.518463134765625,1.6037750244140625,0.44533538818359375,0.71136474609375,0,13.108901977539063,0.41107940673828125,29507.032348632813,192021.36071777344,141219.65435791016,7278.204895019531,16913207296,18253611008,9455087616,0
200,1740530952017,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.257698059082031,0.9847488403320313,35.23943328857422,6.6992645263671875,55.00509262084961,2.838836669921875,10.960433959960938,3.117431640625,24.76544189453125,2.29730224609375,20.278724670410156,1.6027603149414063,29507.27130126953,192027.3260498047,141225.21850585938,7278.204895019531,16913207296,18253611008,9469509632,0
200,1740530952217,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.6697845458984375,0.3715972900390625,0.11771392822265625,0.14379119873046875,100,0,2.9271316528320313,0.5936203002929688,2.281158447265625,0,6.010276794433594,0,29507.419067382813,192032.6514892578,141230.2299194336,7278.2308349609375,16913207296,18253611008,9469210624,0
200,1740530952418,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.6020050048828125,0.23812103271484375,6.686012268066406,1.18621826171875,94.43777465820313,1.725982666015625,3.0541152954101563,4.955787658691406,8.010848999023438,0.147003173828125,1.2747421264648438,0.2227020263671875,29507.580200195313,192038.19677734375,141235.41021728516,7278.2308349609375,16913207296,18253611008,9480851456,0
3,1740530952619,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.1402435302734375,0,0.03194427490234375,11.694160461425781,2.3855743408203125,1.2186431884765625,0.17657470703125,0,4.548866271972656,0,0,0,29507.733947753906,192039.31512451172,141236.38153076172,7278.2308349609375,16913207296,18253611008,9106677760,0
