Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740535220074,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.718376159667969,0,9.034530639648438,9.577560424804688,58.16071701049805,3.8636550903320313,73.65613555908203,0,51.7718505859375,0,8.664230346679688,41.35361862182617,32580.35223388672,215338.23852539063,161209.69842529297,7381.355407714844,16913207296,18253611008,9153335296,0
198,1740535220076,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,32580.360778808594,215338.37310791016,161209.83367919922,7381.355407714844,16913207296,18253611008,9153245184,0
200,1740535220275,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.558242797851563,6.231773376464844,37.21719741821289,7.976875305175781,66.1683120727539,14.775039672851563,30.87671661376953,16.231231689453125,44.222808837890625,5.976722717285156,10.318191528320313,12.070259094238281,32580.571655273438,215345.42810058594,161216.55041503906,7381.355407714844,16913207296,18253611008,9198551040,0
200,1740535220475,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.0065155029296875,0,90.9349594116211,0.8604583740234375,3.3737640380859375,27.175460815429688,4.764930725097656,31.237098693847656,7.433311462402344,0,1.3063125610351563,0.6560287475585938,32580.755493164063,215352.3846435547,161223.15521240234,7381.355407714844,16913207296,18253611008,9221480448,0
200,1740535220676,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,55.589447021484375,15.040687561035156,87.73536682128906,6.8808441162109375,16.375328063964844,66.79751586914063,7.728767395019531,65.91983032226563,24.118927001953125,2.6825790405273438,71.43168640136719,3.5804214477539063,32581.053649902344,215364.45166015625,161234.83709716797,7381.355407714844,16913207296,18253611008,9254608896,0
200,1740535220876,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,23.746734619140625,2.4256439208984375,82.92987060546875,2.45556640625,26.837799072265625,13.104530334472656,16.247222900390625,16.787399291992188,13.511749267578125,25.191627502441406,12.147041320800781,7.765998840332031,32581.313842773438,215371.5430908203,161241.533203125,7381.355407714844,16913207296,18253611008,9294663680,0
200,1740535221077,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.478073120117188,0.7501220703125,99.18828582763672,0.01682281494140625,1.515411376953125,14.783889770507813,1.5881805419921875,1.64593505859375,2.6152114868164063,3.3687744140625,1.04534912109375,12.209854125976563,32581.59442138672,215377.76165771484,161247.35510253906,7381.355407714844,16913207296,18253611008,9506570240,0
200,1740535221277,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,47.03891372680664,1.3402786254882813,55.597896575927734,4.886466979980469,12.75640869140625,8.267578125,22.89031219482422,2.3235626220703125,3.3945770263671875,1.304962158203125,5.304595947265625,1.2158432006835938,32581.85186767578,215383.5112915039,161252.69653320313,7381.38134765625,16913207296,18253611008,9525571584,0
200,1740535221477,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,92.92034912109375,1.0681991577148438,8.604652404785156,1.2434310913085938,2.5950775146484375,6.842041015625,2.0421600341796875,1.7003326416015625,1.352386474609375,1.0848922729492188,1.5418930053710938,1.1796188354492188,32581.99774169922,215388.92407226563,161257.79565429688,7381.38134765625,16913207296,18253611008,9527267328,0
200,1740535221678,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.4953155517578125,0,100,0,0.8976516723632813,1.4539642333984375,6.994804382324219,0,0.7303619384765625,0,0,0,32582.157470703125,215394.2964477539,161262.84204101563,7381.38134765625,16913207296,18253611008,9535053824,0
3,1740535221878,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.8891830444335938,0.439453125,10.617240905761719,0,6.197731018066406,3.01312255859375,0.0035400390625,4.207801818847656,12.353836059570313,0,0.02435302734375,0,32582.31671142578,215396.171875,161264.4937133789,7381.415283203125,16913207296,18253611008,9158328320,0
