Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740536201118,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,33287.239196777344,221535.32843017578,166596.59631347656,7404.857849121094,16913207296,18253611008,9143607296,0
196,1740536201121,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,82.48686218261719,47.468257904052734,71.37788391113281,54.97206115722656,66.32334899902344,49.672664642333984,98.61585235595703,45.27408218383789,77.77308654785156,55.28852844238281,62.02322006225586,69.88313293457031,33287.255859375,221535.64099121094,166596.88983154297,7404.857849121094,16913207296,18253611008,9144311808,0
200,1740536201318,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.314018249511719,18.79583740234375,55.90744400024414,3.5049591064453125,26.046348571777344,24.927040100097656,55.54375076293945,15.287490844726563,13.557968139648438,4.197196960449219,27.611465454101563,3.7821426391601563,33287.47802734375,221542.9887084961,166603.90258789063,7404.857849121094,16913207296,18253611008,9187069952,0
200,1740536201518,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.963951110839844,2.0541229248046875,94.24834442138672,1.8619308471679688,4.857841491699219,27.652320861816406,2.8952178955078125,33.06256103515625,4.946891784667969,0.5445022583007813,1.0617218017578125,0.693817138671875,33287.67529296875,221550.14727783203,166610.6675415039,7404.857849121094,16913207296,18253611008,9205080064,0
200,1740536201718,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,52.57674026489258,16.885971069335938,84.55847930908203,3.9636001586914063,7.757881164550781,73.50504302978516,8.803337097167969,61.44003677368164,12.236404418945313,1.9935073852539063,80.45919799804688,2.33056640625,33287.96112060547,221562.2573852539,166622.4076538086,7404.857849121094,16913207296,18253611008,9242845184,0
200,1740536201919,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,18.138931274414063,0,68.55768585205078,5.4338226318359375,13.239570617675781,20.236343383789063,19.68872833251953,13.320068359375,27.21845245361328,0,9.827606201171875,0.8862991333007813,33288.184814453125,221568.38330078125,166628.1619873047,7404.857849121094,16913207296,18253611008,9245925376,0
200,1740536202119,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.640029907226563,0.470855712890625,99.00543212890625,0.5686416625976563,2.70916748046875,6.816070556640625,1.7351608276367188,0.299896240234375,8.456741333007813,0.25222015380859375,1.1489028930664063,0.8707275390625,33288.45849609375,221574.40838623047,166633.78204345703,7404.857849121094,16913207296,18253611008,9470754816,0
200,1740536202320,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.1869964599609375,0.6823196411132813,89.15687561035156,0.47467041015625,4.812385559082031,25.52197265625,30.667434692382813,2.0882415771484375,8.537567138671875,1.0170516967773438,11.593048095703125,1.3737640380859375,33288.73175048828,221580.19305419922,166639.1669921875,7404.8837890625,16913207296,18253611008,9517621248,0
200,1740536202520,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.5440521240234375,0.06311798095703125,100,0.0308380126953125,2.0872573852539063,1.8580398559570313,1.0522384643554688,0.740692138671875,5.365608215332031,2.3560943603515625,0.600738525390625,0.5346755981445313,33288.88153076172,221585.46911621094,166644.09533691406,7404.8837890625,16913207296,18253611008,9517404160,0
200,1740536202721,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.3425216674804688,0.11566925048828125,100,0.09966278076171875,2.2865371704101563,2.32293701171875,1.975341796875,0.5458755493164063,1.4703521728515625,0.1700592041015625,0.6471328735351563,0.6889114379882813,33289.029296875,221590.53051757813,166648.84185791016,7404.8837890625,16913207296,18253611008,9517072384,0
3,1740536202921,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.04339599609375,0.1122283935546875,17.57586669921875,1.053131103515625,6.760566711425781,2.842315673828125,12.452980041503906,4.250846862792969,0.5473709106445313,0,0.7452850341796875,0,33289.190490722656,221592.8603515625,166650.91735839844,7404.9114990234375,16913207296,18253611008,9140023296,0
