Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740527734339,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,27.43768310546875,18.010581970214844,20.33617401123047,23.87445831298828,75.07787322998047,14.966705322265625,33.662940979003906,19.984390258789063,83.68437194824219,15.533393859863281,45.28196716308594,38.51433181762695,27190.913513183594,173703.95281982422,125440.12139892578,7202.8773193359375,16913207296,18253611008,9119555584,0
198,1740527734341,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,27190.926513671875,173704.30975341797,125440.49169921875,7202.8773193359375,16913207296,18253611008,9119186944,0
200,1740527734539,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.721389770507813,11.151176452636719,11.555328369140625,4.408042907714844,69.2171401977539,5.9533843994140625,31.85198211669922,5.202735900878906,37.754764556884766,5.109947204589844,12.780632019042969,19.83258819580078,27191.135498046875,173710.82421875,125446.60260009766,7202.8773193359375,16913207296,18253611008,9158127616,0
200,1740527734739,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.1713638305664063,0,0.837738037109375,0.27478790283203125,3.149444580078125,2.9351882934570313,68.61027526855469,0.4285125732421875,31.448509216308594,0,10.807731628417969,0.39220428466796875,27191.364318847656,173716.12237548828,125451.55065917969,7202.8773193359375,16913207296,18253611008,9424203776,0
200,1740527734940,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.2180023193359375,2.7667312622070313,10.937995910644531,3.039215087890625,19.678863525390625,5.539985656738281,7.024116516113281,2.5639724731445313,99.145751953125,1.3627166748046875,6.4622802734375,2.4724349975585938,27191.571655273438,173722.5610961914,125457.65393066406,7202.8773193359375,16913207296,18253611008,9591320576,0
200,1740527735140,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,0.10417938232421875,0,0.9602279663085938,5.0102996826171875,1.8915786743164063,0.614837646484375,95.5296401977539,0,0.44775390625,0,27191.717224121094,173728.11669921875,125462.83837890625,7202.8773193359375,16913207296,18253611008,9569439744,0
199,1740527735341,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.8448028564453125,1.0016098022460938,0.6254425048828125,1.7788238525390625,2.7754974365234375,1.9113006591796875,1.347747802734375,0.47476959228515625,100,0.173370361328125,0.9368667602539063,0.18463897705078125,27191.85528564453,173733.79217529297,125468.20684814453,7202.8773193359375,16913207296,18253611008,9574608896,0
199,1740527735541,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.467681884765625,1.0899429321289063,2.283050537109375,0.5895767211914063,2.297943115234375,1.8036270141601563,0.6808929443359375,0.31348419189453125,100,0.0861663818359375,3.7891845703125,0.05907440185546875,27191.99786376953,173739.59698486328,125473.65710449219,7202.903381347656,16913207296,18253611008,9558904832,0
199,1740527735741,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.548095703125,0.06282806396484375,0.349365234375,1.2751007080078125,2.459442138671875,1.6613006591796875,1.1835861206054688,0.32302093505859375,100,0.0237884521484375,0.6285018920898438,0.36700439453125,27192.134155273438,173745.26538085938,125479.00604248047,7202.903381347656,16913207296,18253611008,9558831104,0
199,1740527735941,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.40113067626953125,0.11981201171875,0.47446441650390625,0.2426300048828125,2.2804946899414063,1.58819580078125,0.9605255126953125,0.3997344970703125,100,0.0432891845703125,0.8560028076171875,0.12586212158203125,27192.269409179688,173750.90405273438,125484.3080444336,7202.903381347656,16913207296,18253611008,9555406848,0
