Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740548219846,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.288215637207031,0,22.773117065429688,0,44.21931457519531,0,60.97141647338867,0,2.2620391845703125,26.345458984375,52.026180267333984,0,41981.71826171875,30323.127197265625,227796.47564697266,7679.924560546875,16913207296,18253611008,9270661120,0
198,1740548219848,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,75.1734848022461,68.41390991210938,74.34254455566406,76.78352355957031,80.31726837158203,74.68951416015625,87.48719787597656,78.21430206298828,85.16017150878906,65.83657836914063,100,65.74951171875,41981.72692871094,30323.294067382813,227796.64483642578,7679.924560546875,16913207296,18253611008,9269727232,0
200,1740548220047,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.3707427978515625,0,41.08469772338867,0.3739471435546875,49.0086784362793,22.66857147216797,25.234092712402344,10.262504577636719,11.760749816894531,1.2453536987304688,32.38047790527344,2.54095458984375,41981.945251464844,30330.427124023438,227803.41131591797,7679.924560546875,16913207296,18253611008,9314754560,0
200,1740548220247,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.07452392578125,0.3593292236328125,91.94207763671875,0.8351593017578125,11.857826232910156,23.905860900878906,5.712089538574219,31.915756225585938,14.775733947753906,0.29479217529296875,6.8669281005859375,0.5251541137695313,41982.144775390625,30337.601501464844,227810.25775146484,7679.928405761719,16913207296,18253611008,9336664064,0
200,1740548220448,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,52.753719329833984,9.086685180664063,85.35717010498047,6.701377868652344,8.312599182128906,70.9684066772461,9.013580322265625,61.21248245239258,16.499298095703125,3.6030044555664063,81.78758239746094,1.828765869140625,41982.44171142578,30349.609375,227821.8505859375,7679.939880371094,16913207296,18253611008,9366822912,0
200,1740548220649,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,15.508674621582031,0.09049224853515625,76.3039321899414,0.01802825927734375,10.624717712402344,15.215782165527344,9.225700378417969,14.840255737304688,10.566703796386719,8.75091552734375,6.43621826171875,2.0815811157226563,41982.67724609375,30356.459411621094,227828.2987060547,7679.939880371094,16913207296,18253611008,9421041664,0
200,1740548220849,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,11.09783935546875,0.4932861328125,98.88956451416016,0,5.346870422363281,10.172714233398438,1.6609268188476563,0.9618911743164063,12.190536499023438,0.5502471923828125,1.8832168579101563,0.6489715576171875,41982.964599609375,30362.59503173828,227834.0615234375,7679.939880371094,16913207296,18253611008,9623654400,0
200,1740548221050,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.084884643554688,3.7619857788085938,87.68268585205078,0.6703567504882813,4.72015380859375,15.493247985839844,25.43115997314453,3.230224609375,4.0310516357421875,0.78253173828125,9.398231506347656,0.8788528442382813,41983.20343017578,30368.45635986328,227839.54656982422,7679.939880371094,16913207296,18253611008,9640910848,0
200,1740548221250,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.6395492553710938,0.01854705810546875,100,0,6.659843444824219,6.744842529296875,6.80242919921875,0.6638717651367188,0.37685394287109375,0.0343475341796875,0.2627410888671875,0,41983.363342285156,30373.904418945313,227844.6258544922,7679.967468261719,16913207296,18253611008,9651195904,0
200,1740548221451,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.9284744262695313,0,99.96519470214844,0,1.9885101318359375,1.0115585327148438,1.7724456787109375,0.5386428833007813,0.7918014526367188,0,0.0764923095703125,0,41983.51208496094,30379.117614746094,227849.50604248047,7679.967468261719,16913207296,18253611008,9651019776,0
2,1740548221651,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.262428283691406,9.717353820800781,25.422073364257813,5.022712707519531,10.933555603027344,7.4507293701171875,8.621208190917969,9.372856140136719,11.481178283691406,8.588455200195313,5.7834930419921875,2.7226409912109375,41983.69268798828,30381.810974121094,227851.95733642578,7679.967468261719,16913207296,18253611008,9262391296,0
