Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740527873320,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,27290.783142089844,174572.60638427734,126194.2396850586,7206.480041503906,16913207296,18253611008,9153069056,0
198,1740527873322,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,80.35697937011719,100,72.22506713867188,66.69183349609375,77.84530639648438,75.83456420898438,75.79042053222656,69.38135528564453,85.20951843261719,79.6206283569336,85.50508880615234,65.26454162597656,27290.793823242188,174572.90496826172,126194.5073852539,7206.480041503906,16913207296,18253611008,9156190208,0
200,1740527873521,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.4020004272460938,73.62594604492188,6.300804138183594,5.643157958984375,60.31736373901367,1.1327896118164063,26.901832580566406,1.136871337890625,7.817558288574219,29.61651611328125,38.92347717285156,0.7544708251953125,27291.006896972656,174581.0609741211,126202.27990722656,7206.480041503906,16913207296,18253611008,9180106752,0
200,1740527873721,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,11.607200622558594,0.34418487548828125,0.4259185791015625,0.6051254272460938,27.919601440429688,1.3522567749023438,85.98926544189453,0.5069580078125,1.5889358520507813,0.080291748046875,1.4280548095703125,2.5214691162109375,27291.27764892578,174586.5343017578,126207.37689208984,7206.480041503906,16913207296,18253611008,9372913664,0
200,1740527873922,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.4220504760742188,1.442169189453125,2.71014404296875,1.7465972900390625,3.7469863891601563,5.068878173828125,99.94184875488281,1.4683914184570313,3.283660888671875,1.5237884521484375,4.559059143066406,1.6962661743164063,27291.427612304688,174591.89477539063,126212.36065673828,7206.506652832031,16913207296,18253611008,9270153216,0
199,1740527874122,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,0,0,9.369926452636719,0.31995391845703125,100,0,0,0,0,0,27291.574645996094,174597.22619628906,126217.36633300781,7206.506652832031,16913207296,18253611008,9270525952,0
199,1740527874322,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.8994140625,0.0021514892578125,7.581031799316406,0.28548431396484375,1.774505615234375,1.9757614135742188,100,0.5282821655273438,2.2981414794921875,0.44899749755859375,1.1026077270507813,0.005950927734375,27291.716796875,174602.6265258789,126222.44177246094,7206.506652832031,16913207296,18253611008,9272479744,0
200,1740527874522,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.2787628173828125,0.11272430419921875,5.798484802246094,0.13787078857421875,0.9761199951171875,1.6238174438476563,100,0.08083343505859375,2.3822860717773438,0.68328857421875,0.9421310424804688,0.07568359375,27291.862670898438,174607.994140625,126227.47131347656,7206.506652832031,16913207296,18253611008,9271828480,0
200,1740527874722,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.920806884765625,0.05432891845703125,0.42578125,0.5630340576171875,10.605316162109375,1.6657943725585938,100,0.0488433837890625,1.5157699584960938,0.0355224609375,0.8770065307617188,0.18524932861328125,27292.021606445313,174613.48419189453,126232.64099121094,7206.506652832031,16913207296,18253611008,9279979520,0
7,1740527874923,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,0.24292755126953125,0,5.294914245605469,1.3153228759765625,12.864028930664063,0,0,0,7.601478576660156,0,27292.17315673828,174614.8285522461,126233.7710571289,7206.506652832031,16913207296,18253611008,9156952064,0
