Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740543993236,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,10.352424621582031,0,54.87881088256836,0,54.03691101074219,0,69.24903869628906,0,20.14698028564453,0,38936.332763671875,8334.791442871094,209075.9829711914,7586.026794433594,16913207296,18253611008,9211674624,0
198,1740543993238,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,90.77384948730469,68.11924743652344,76.50584411621094,70.38612365722656,87.4605712890625,70.43108367919922,100,66.32643127441406,83.27691650390625,71.74149322509766,87.19977569580078,72.15644836425781,38936.34442138672,8334.993896484375,209076.15789794922,7586.026794433594,16913207296,18253611008,9211744256,0
200,1740543993436,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.3504486083984375,10.61163330078125,47.28529739379883,1.0646286010742188,49.59248352050781,19.94355010986328,51.744667053222656,15.052467346191406,9.387565612792969,0.6895828247070313,9.18115234375,0.5645370483398438,38936.565856933594,8342.2158203125,209083.01196289063,7586.026794433594,16913207296,18253611008,9251663872,0
200,1740543993637,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.0242767333984375,0.5470962524414063,93.0557861328125,0.8033370971679688,4.753425598144531,27.494293212890625,4.154335021972656,34.359580993652344,8.302192687988281,0.38346099853515625,3.125091552734375,0.9126968383789063,38936.755859375,8349.239135742188,209089.66046142578,7586.026794433594,16913207296,18253611008,9270566912,0
199,1740543993838,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,53.26601791381836,18.61473846435547,89.2515869140625,4.24432373046875,5.5264739990234375,74.46052551269531,12.6026611328125,57.28190231323242,20.637046813964844,1.768890380859375,72.21668243408203,1.887664794921875,38937.04504394531,8361.328918457031,209101.42626953125,7586.026794433594,16913207296,18253611008,9317748736,0
200,1740543994038,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,19.580467224121094,1.9567031860351563,83.81546020507813,5.665641784667969,4.953712463378906,29.173728942871094,10.279769897460938,15.651039123535156,14.000526428222656,0.4894866943359375,6.8870086669921875,0.5633316040039063,38937.287353515625,8368.517211914063,209108.2192993164,7586.026794433594,16913207296,18253611008,9352536064,0
200,1740543994238,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.335678100585938,0,98.94641876220703,0,1.4775314331054688,8.954521179199219,0.5343551635742188,0,0.658538818359375,0,12.187568664550781,0,38937.57507324219,8374.535827636719,209113.8426513672,7586.026794433594,16913207296,18253611008,9564909568,0
200,1740543994438,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,15.827484130859375,1.7778167724609375,96.70055389404297,0.9951324462890625,23.75489044189453,14.006401062011719,24.588287353515625,6.6210784912109375,10.447174072265625,8.113388061523438,10.65423583984375,1.3736343383789063,38937.835998535156,8381.781982421875,209120.68359375,7586.053283691406,16913207296,18253611008,9610756096,0
200,1740543994639,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.1896286010742188,2.8094711303710938,100,0.18933868408203125,2.5950927734375,2.9173049926757813,2.1317138671875,0.6835403442382813,0.4760894775390625,1.5775146484375,0.6792449951171875,0.820556640625,38937.98132324219,8386.926147460938,209125.4859008789,7586.053283691406,16913207296,18253611008,9587965952,0
200,1740543994839,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.7492523193359375,0.093048095703125,100,0.02259063720703125,1.9738998413085938,2.2016754150390625,1.6225128173828125,0.34784698486328125,1.2153244018554688,0.10152435302734375,0.965362548828125,0.055694580078125,38938.12274169922,8391.917846679688,209130.17205810547,7586.053283691406,16913207296,18253611008,9587634176,0
200,1740543995040,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.4167022705078125,0.0913848876953125,100,0.0611724853515625,1.5727310180664063,1.1430130004882813,1.2000045776367188,0.205657958984375,0.39072418212890625,0.06102752685546875,0.34465789794921875,0.09442901611328125,38938.26281738281,8396.9169921875,209134.7890625,7586.081115722656,16913207296,18253611008,9584168960,0
3,1740543995241,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.6375885009765625,4.382286071777344,27.70050811767578,0.05973052978515625,3.1548843383789063,6.0625152587890625,2.3497238159179688,4.634971618652344,13.651679992675781,0.08452606201171875,0.9195785522460938,0.3701934814453125,38938.42626953125,8399.594909667969,209137.2354736328,7586.081115722656,16913207296,18253611008,9206640640,0
