Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740529392132,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,25.91162109375,14.38958740234375,39.210205078125,26.279335021972656,54.975379943847656,22.760757446289063,51.60068893432617,16.15782928466797,70.08761596679688,18.00792694091797,68.21321105957031,25.199844360351563,28384.305114746094,183538.17584228516,133947.48602294922,7242.7774658203125,16913207296,18253611008,9177530368,0
199,1740529392133,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,28384.310974121094,183538.32592773438,133947.6365966797,7242.7774658203125,16913207296,18253611008,9174306816,0
200,1740529392333,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,17.42235565185547,5.7919158935546875,10.288887023925781,6.4698333740234375,87.61156463623047,4.721763610839844,36.93804168701172,5.2774200439453125,39.94438171386719,4.156379699707031,10.582099914550781,4.3767547607421875,28384.570068359375,183545.21502685547,133954.1195678711,7242.7774658203125,16913207296,18253611008,9226645504,0
6,1740529392533,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.235076904296875,1.5058135986328125,2.4433135986328125,2.7361831665039063,78.06692504882813,10.272560119628906,6.8110198974609375,4.438224792480469,11.774024963378906,1.2763595581054688,2.8599014282226563,2.5107879638671875,28384.84600830078,183550.04180908203,133958.54302978516,7242.7774658203125,16913207296,18253611008,9159168000,0
