Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740534743083,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,88.51556396484375,5.858558654785156,40.7374153137207,4.151664733886719,73.52598571777344,33.212562561035156,46.50461959838867,6.068603515625,21.717979431152344,10.618492126464844,48.68547439575195,24.472747802734375,32237.252319335938,212702.22680664063,158943.4805908203,7370.001953125,16913207296,18253611008,9144115200,0
198,1740534743085,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,0,0,55.251583099365234,0,100,0,4.664314270019531,0,0,0,32237.26153564453,212702.51959228516,158943.7685546875,7370.001953125,16913207296,18253611008,9144127488,0
200,1740534743283,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.2623443603515625,8.666717529296875,5.364921569824219,2.3908538818359375,62.479461669921875,1.6094284057617188,54.59557342529297,1.2391815185546875,6.1604461669921875,2.3158950805664063,24.82568359375,13.037147521972656,32237.466186523438,212709.02014160156,158949.90496826172,7370.001953125,16913207296,18253611008,9152315392,0
199,1740534743483,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.43536376953125,0.8112106323242188,2.4758758544921875,0.2367095947265625,63.83546447753906,0.6063995361328125,48.614131927490234,0.25392913818359375,2.5487060546875,0.187042236328125,0.5499420166015625,0.191986083984375,32237.733276367188,212714.4912109375,158955.00122070313,7370.001953125,16913207296,18253611008,9246097408,0
200,1740534743684,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.6173019409179688,0.18807220458984375,0.30362701416015625,0.37654876708984375,1.5212478637695313,2.0167007446289063,100,0.0598297119140625,1.9668731689453125,0.04668426513671875,0.8447647094726563,0.17407989501953125,32237.87384033203,212719.66772460938,158959.85125732422,7370.001953125,16913207296,18253611008,9246097408,0
199,1740534743884,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.1009902954101563,0.6496429443359375,0.514862060546875,0.22702789306640625,2.5157699584960938,4.636871337890625,100,0.04697418212890625,1.5996017456054688,0.7460861206054688,3.0786514282226563,0.12989044189453125,32238.02099609375,212725.07250976563,158964.9083251953,7370.001953125,16913207296,18253611008,9246048256,0
199,1740534744084,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.7522125244140625,0.05292510986328125,1.6228790283203125,1.1730575561523438,2.4277267456054688,1.765655517578125,100,0.052276611328125,2.7487106323242188,0.07186126708984375,0.8970947265625,0.13393402099609375,32238.16162109375,212730.33935546875,158969.85314941406,7370.001953125,16913207296,18253611008,9246048256,0
199,1740534744284,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.877166748046875,2.9875564575195313,0.9104537963867188,0.24725341796875,11.173126220703125,1.2930526733398438,100,0.09026336669921875,1.5982894897460938,0.7887496948242188,1.0869369506835938,0.37065887451171875,32238.30859375,212735.8901977539,158975.041015625,7370.0277099609375,16913207296,18253611008,9242394624,0
200,1740534744484,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.400733947753906,0.9757843017578125,1.5257720947265625,1.3144607543945313,2.6666336059570313,3.0985183715820313,100,1.4487457275390625,2.632232666015625,0.9759292602539063,1.4673080444335938,1.1094284057617188,32238.46759033203,212741.32989501953,158980.15045166016,7370.0277099609375,16913207296,18253611008,9251643392,0
5,1740534744685,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,6.025108337402344,0,5.493278503417969,0,64.40524291992188,0,0,0,0,0,32238.61883544922,212745.43579101563,158983.92803955078,7370.0277099609375,16913207296,18253611008,9131925504,0
