Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740548685478,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,17.984481811523438,0,1.41253662109375,44.779296875,64.07818603515625,0,39.63313674926758,0,64.70767974853516,0,0,0,42317.52160644531,32701.53497314453,229813.2655029297,7690.07470703125,16913207296,18253611008,9259790336,0
198,1740548685480,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,83.8221664428711,70.04354858398438,82.20535278320313,64.7922592163086,84.76322937011719,73.86045837402344,93.40103912353516,63.97517776489258,100,63.794677734375,78.35504150390625,65.21814727783203,42317.532287597656,32701.853393554688,229813.57098388672,7690.07470703125,16913207296,18253611008,9264562176,0
200,1740548685678,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.7339096069335938,0,5.032752990722656,28.673324584960938,60.46604919433594,0.26825714111328125,26.20319366455078,0,32.37646484375,0,2.267822265625,0.12787628173828125,42317.73114013672,32708.070251464844,229819.41668701172,7690.07470703125,16913207296,18253611008,9286975488,0
200,1740548685879,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.57037353515625,0.453338623046875,0.9200439453125,0.8786468505859375,99.96463775634766,0.34900665283203125,4.306159973144531,0.2036285400390625,3.1487274169921875,0.37483978271484375,0.6829986572265625,1.035491943359375,42317.980041503906,32713.07159423828,229824.04168701172,7690.07470703125,16913207296,18253611008,9375272960,0
200,1740548686080,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.6693115234375,2.324920654296875,8.484237670898438,15.516548156738281,84.7865982055664,4.5059051513671875,7.7223358154296875,3.6236648559570313,29.975379943847656,1.5978927612304688,7.538200378417969,4.730583190917969,42318.151794433594,32719.2529296875,229829.8778076172,7690.07470703125,16913207296,18253611008,9372254208,0
199,1740548686280,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,17.619972229003906,0,7.923851013183594,0,1.8972320556640625,0.8519363403320313,15.864402770996094,0,100,0,1.1422271728515625,0,42318.32586669922,32725.23504638672,229835.52362060547,7690.07470703125,16913207296,18253611008,9380835328,0
200,1740548686480,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.4968643188476563,0.143402099609375,0.46358489990234375,0.289947509765625,2.0399246215820313,1.225616455078125,1.197174072265625,0.160491943359375,100,0.025543212890625,0.5257644653320313,0.0928192138671875,42318.4599609375,32730.363708496094,229840.3237915039,7690.07470703125,16913207296,18253611008,9380409344,0
200,1740548686681,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.38004302978515625,0.07178497314453125,2.1092529296875,0.39925384521484375,2.5965118408203125,1.6678466796875,1.2491912841796875,0.19725799560546875,100,0.0189056396484375,3.2774810791015625,0.120574951171875,42318.599853515625,32735.74383544922,229845.32012939453,7690.101623535156,16913207296,18253611008,9379225600,0
199,1740548686881,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.1006546020507813,0.21051025390625,0.45731353759765625,1.3467864990234375,2.2367477416992188,1.7317962646484375,2.268707275390625,0.1781005859375,100,0.09966278076171875,0.8972549438476563,0.087677001953125,42318.736267089844,32740.977172851563,229850.2359008789,7690.101623535156,16913207296,18253611008,9378373632,0
200,1740548687081,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.2836761474609375,0.1096038818359375,2.6025390625,0.935516357421875,2.0774002075195313,1.2051620483398438,0.897186279296875,0.1052093505859375,100,0.0901641845703125,5.940025329589844,0.08101654052734375,42318.876708984375,32746.258239746094,229855.18920898438,7690.101623535156,16913207296,18253611008,9377918976,0
199,1740548687281,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.11181640625,0.03742218017578125,6.1695556640625,0.46121978759765625,2.3690185546875,2.2805099487304688,1.3829116821289063,0.6620941162109375,100,0.17133331298828125,2.4947586059570313,0.435028076171875,42319.01354980469,32751.66717529297,229860.27490234375,7690.101623535156,16913207296,18253611008,9379840000,0
