Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740532178290,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,30391.128173828125,198964.41522216797,147190.27197265625,7311.8909912109375,16913207296,18253611008,9224269824,0
198,1740532178292,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,65.40127563476563,100,74.64031219482422,68.06512451171875,87.00956726074219,68.77139282226563,78.00274658203125,76.04452514648438,67.73886108398438,81.49121856689453,90.43214416503906,66.01350402832031,30391.136352539063,198964.66149902344,147190.5444946289,7311.8909912109375,16913207296,18253611008,9225482240,0
200,1740532178490,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,17.059402465820313,47.815731048583984,44.66746520996094,4.558563232421875,45.19022750854492,22.75177001953125,43.94764709472656,20.398094177246094,3.4765090942382813,56.901180267333984,18.82904815673828,2.6942062377929688,30391.380981445313,198973.70538330078,147199.1583251953,7311.9176025390625,16913207296,18253611008,9241391104,0
200,1740532178691,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.7374038696289063,0,92.62532806396484,1.3311080932617188,4.152946472167969,27.91889190673828,3.6921234130859375,32.88048553466797,3.054168701171875,0.3426361083984375,1.4481430053710938,0.2730255126953125,30391.561279296875,198980.58819580078,147205.6883544922,7311.9176025390625,16913207296,18253611008,9265500160,0
200,1740532178891,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,41.32461166381836,16.403167724609375,86.4059829711914,6.0706939697265625,8.945632934570313,80.37439727783203,11.888481140136719,59.15732955932617,20.723731994628906,3.01239013671875,62.90713119506836,4.606468200683594,30391.844665527344,198992.46063232422,147217.16290283203,7311.9176025390625,16913207296,18253611008,9303764992,0
200,1740532179092,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,35.625083923339844,3.7907791137695313,56.94019317626953,10.109992980957031,7.844383239746094,22.408470153808594,6.6722412109375,30.69329071044922,9.148551940917969,0,7.554328918457031,0.662353515625,30392.091430664063,198999.66632080078,147223.99877929688,7311.9176025390625,16913207296,18253611008,9347706880,0
199,1740532179292,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.383186340332031,0.5526809692382813,99.05570220947266,0.1523284912109375,2.754974365234375,10.3560791015625,3.1623153686523438,0.32173919677734375,9.520668029785156,0.1450347900390625,1.0638580322265625,0.2485198974609375,30392.37078857422,199005.63012695313,147229.580078125,7311.9176025390625,16913207296,18253611008,9553588224,0
199,1740532179492,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.528999328613281,1.2108917236328125,95.8450698852539,0.565338134765625,4.1393890380859375,8.408477783203125,22.499366760253906,3.91717529296875,2.2355575561523438,8.751701354980469,1.9117279052734375,11.592826843261719,30392.618225097656,199012.3832397461,147235.94189453125,7311.9176025390625,16913207296,18253611008,9575505920,0
200,1740532179692,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.8693618774414063,0.0444793701171875,100,0.0157928466796875,2.0311126708984375,0.7398147583007813,0.8734130859375,0.02298736572265625,0.29758453369140625,2.378875732421875,0.06972503662109375,0.021942138671875,30392.75714111328,199017.298828125,147240.53509521484,7311.9176025390625,16913207296,18253611008,9575497728,0
199,1740532179892,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.61297607421875,14.857048034667969,99.93285369873047,9.86309814453125,11.417465209960938,18.554588317871094,15.430831909179688,13.987998962402344,6.9601287841796875,10.949546813964844,10.938316345214844,11.001876831054688,30392.951782226563,199023.92541503906,147246.78387451172,7311.946044921875,16913207296,18253611008,9512161280,0
200,1740532180092,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.235755920410156,0.01424407958984375,100,0.0135955810546875,2.045806884765625,1.3690872192382813,0.7686843872070313,0.52783203125,0.36209869384765625,0.02678680419921875,0.4295196533203125,0.06522369384765625,30393.09600830078,199028.9901123047,147251.52508544922,7311.946044921875,16913207296,18253611008,9511538688,0
5,1740532180293,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.09134674072265625,0,51.55660629272461,0,6.469154357910156,2.535736083984375,0.8077239990234375,3.74871826171875,0.27629852294921875,0,0,0,30393.258239746094,199032.41766357422,147254.61517333984,7311.946044921875,16913207296,18253611008,9137356800,0
