Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740536068283,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,17.437461853027344,0,7.63592529296875,0,76.71038818359375,0,0.6466140747070313,0,34.720794677734375,44.286964416503906,9.094802856445313,24.330841064453125,33191.089599609375,220834.10021972656,166004.96520996094,7401.958251953125,16913207296,18253611008,9077395456,0
198,1740536068285,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,33191.099670410156,220834.38482666016,166005.23901367188,7401.958251953125,16913207296,18253611008,9077383168,0
200,1740536068484,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.926322937011719,6.30389404296875,39.35902786254883,7.108650207519531,58.119224548339844,20.252052307128906,30.856338500976563,17.616455078125,12.723823547363281,35.75115966796875,15.048797607421875,10.483253479003906,33191.309814453125,220841.61499023438,166012.09075927734,7401.958251953125,16913207296,18253611008,9123512320,0
200,1740536068684,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.8838272094726563,0.168212890625,93.81535339355469,1.523223876953125,3.3836593627929688,29.085617065429688,2.334747314453125,33.21966552734375,5.16839599609375,0.3015594482421875,1.9193878173828125,0.4320220947265625,33191.491455078125,220848.40942382813,166018.57415771484,7401.958251953125,16913207296,18253611008,9148293120,0
200,1740536068885,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,50.56509017944336,15.224906921386719,85.36358642578125,7.577644348144531,7.4136810302734375,82.98661041259766,16.777694702148438,56.504661560058594,19.8165283203125,5.228202819824219,65.40477752685547,3.2822113037109375,33191.788513183594,220860.5987548828,166030.35943603516,7401.958251953125,16913207296,18253611008,9191620608,0
200,1740536069086,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,16.800567626953125,3.5253143310546875,73.46267700195313,3.43707275390625,7.428863525390625,20.232154846191406,19.16002655029297,13.24066162109375,6.6152191162109375,4.838783264160156,3.827606201171875,0.8254852294921875,33192.026794433594,220867.7646484375,166037.1304321289,7401.958251953125,16913207296,18253611008,9232601088,0
200,1740536069286,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,19.78411102294922,1.7385330200195313,99.41907501220703,0,10.192726135253906,14.501091003417969,9.525161743164063,1.3469390869140625,21.561141967773438,0.7278671264648438,8.786483764648438,1.3255767822265625,33192.323486328125,220874.974609375,166043.93029785156,7401.958251953125,16913207296,18253611008,9457856512,0
199,1740536069486,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.655319213867188,2.268707275390625,85.24089050292969,1.8201980590820313,4.608161926269531,26.011093139648438,25.702293395996094,7.017768859863281,10.391326904296875,11.226119995117188,11.947463989257813,11.466400146484375,33192.576721191406,220881.53857421875,166050.07446289063,7401.985534667969,16913207296,18253611008,9455185920,0
199,1740536069687,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,100,0,1.4276275634765625,0.2019195556640625,0,0,0,0,0,0,33192.71350097656,220886.38903808594,166054.62829589844,7401.985534667969,16913207296,18253611008,9454915584,0
200,1740536069887,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.666801452636719,0.03863525390625,100,0,2.8131942749023438,1.3687362670898438,7.143623352050781,0.6493072509765625,0.6877899169921875,0.06812286376953125,0.3518218994140625,0.0838165283203125,33192.869384765625,220891.68713378906,166059.56176757813,7401.985534667969,16913207296,18253611008,9466478592,0
199,1740536070087,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.8505096435546875,0.23558807373046875,100,0.019500732421875,2.077667236328125,2.5840606689453125,0.9542617797851563,0.11711883544921875,0.8885726928710938,0.7505035400390625,1.7003250122070313,0.11846923828125,33193.010498046875,220896.7826538086,166064.31616210938,7402.015197753906,16913207296,18253611008,9465987072,0
199,1740536070287,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.16644287109375,1.4987411499023438,100,0.49151611328125,2.3415756225585938,1.6251907348632813,2.0908660888671875,0.5674896240234375,1.2791748046875,0.05213165283203125,0.46832275390625,0.292388916015625,33193.150451660156,220901.85546875,166069.0654296875,7402.015197753906,16913207296,18253611008,9465987072,0
200,1740536070487,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.2238693237304688,0.5478973388671875,100,0.04688262939453125,1.6742782592773438,1.0882415771484375,0.8508834838867188,0.51055908203125,0.5583953857421875,0.1111602783203125,0.47422027587890625,0.09136962890625,33193.28973388672,220906.86737060547,166073.74993896484,7402.015197753906,16913207296,18253611008,9463201792,0
5,1740536070688,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.31011962890625,0,49.65325927734375,2.5473098754882813,5.202583312988281,3.0296478271484375,0.9972610473632813,3.4599761962890625,13.553176879882813,0,0,0,33193.455017089844,220910.6483154297,166077.22509765625,7402.015197753906,16913207296,18253611008,9086513152,0
