Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740437490534,2200,1466,2200,2200,2200,1466,2200,2200,1512,2200,1512,2200,1466,1512,2200,1512,2200,1512,2200,2200,1512,1512,1512,1466,1512,1512,2200,1466,2200,2200,2200,2200,59.52482986450195,0.4192657470703125,68.78399658203125,0.18004608154296875,63.09428024291992,0.12339019775390625,54.84865951538086,0.20018768310546875,0.9657058715820313,1.008514404296875,0.9417800903320313,0.99969482421875,39.02976608276367,0.9782943725585938,0.969482421875,0.9254150390625,1.0248794555664063,1.0122909545898438,1.1079788208007813,1.0777587890625,0.9808120727539063,5.72119140625,0.8536453247070313,0.5363616943359375,0.862457275390625,0.7566986083984375,44.39967727661133,0.47341156005859375,2.0636062622070313,1.1230850219726563,86.14524841308594,0.3109893798828125,0,98176.83374023438,145603.8780517578,25247.91680908203,34086969344,10737418240,14858223616,0
