Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740547412881,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,68.61479949951172,22.66400146484375,40.72728729248047,26.81134796142578,82.99496459960938,19.78399658203125,58.82894515991211,36.41624450683594,34.82725524902344,22.871810913085938,37.5007209777832,21.904991149902344,41402.287536621094,26194.004821777344,224294.54833984375,7662.612365722656,16913207296,18253611008,9183727616,0
198,1740547412883,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,41402.29650878906,26194.251037597656,224294.8106689453,7662.612365722656,16913207296,18253611008,9183731712,0
200,1740547413082,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.983467102050781,10.901168823242188,10.480949401855469,4.5728607177734375,68.95567321777344,5.348419189453125,36.45791244506836,35.73224639892578,8.075347900390625,18.78673553466797,8.006736755371094,5.260009765625,41402.508239746094,26200.828674316406,224300.98138427734,7662.612365722656,16913207296,18253611008,9240973312,0
199,1740547413282,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.40740203857421875,0,0,0,28.988601684570313,1.4590301513671875,67.22673034667969,0,0,0,0,0,41402.71862792969,26205.21319580078,224305.02990722656,7662.612365722656,16913207296,18253611008,9456795648,0
200,1740547413482,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.541084289550781,1.187103271484375,1.7687835693359375,2.293670654296875,89.98680114746094,3.31451416015625,15.484710693359375,1.4125213623046875,3.7673873901367188,1.3218994140625,6.3601837158203125,1.4075241088867188,41402.989685058594,26210.817138671875,224310.2543334961,7662.612365722656,16913207296,18253611008,9644044288,0
2,1740547413682,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,17.140968322753906,0.986968994140625,9.508499145507813,0.28429412841796875,32.39903259277344,1.5701904296875,47.582008361816406,0.8215866088867188,29.73028564453125,0.8407135009765625,5.610984802246094,0.51922607421875,41403.25311279297,26215.793334960938,224314.90399169922,7662.612365722656,16913207296,18253611008,9194668032,0
