Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740532788079,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,11.554130554199219,0,6.0501251220703125,6.729248046875,75.61598205566406,0.1323699951171875,14.23419189453125,0,75.36785888671875,0,41.465816497802734,0,30830.43194580078,202274.5341796875,150029.04791259766,7325.4920654296875,16913207296,18253611008,9060261888,0
198,1740532788081,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,83.880615234375,64.1849594116211,80.24365234375,64.91004943847656,89.3759765625,64.33253479003906,84.07929229736328,63.100196838378906,100,62.96540069580078,92.44052124023438,66.33979034423828,30830.442138671875,202274.84661865234,150029.34252929688,7325.4920654296875,16913207296,18253611008,9060151296,0
200,1740532788280,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.29974365234375,0,4.390892028808594,0,88.820556640625,0.34818267822265625,15.0758056640625,0,53.62698745727539,0,5.7622528076171875,1.4130706787109375,30830.691772460938,202281.5125732422,150035.6128540039,7325.4920654296875,16913207296,18253611008,9135255552,0
6,1740532788480,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,0,0,72.69563293457031,0,5.729248046875,0,11.26416015625,0,7.56451416015625,0,30830.96533203125,202286.2562866211,150039.9549560547,7325.4920654296875,16913207296,18253611008,9061462016,0
