Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740543248791,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,47.55610275268555,11.485649108886719,24.958908081054688,24.54706573486328,51.69886779785156,28.565765380859375,45.852439880371094,10.173370361328125,60.37641906738281,13.91644287109375,46.80595397949219,11.882789611816406,38399.37530517578,4392.8248291015625,205708.47137451172,7569.1884765625,16913207296,18253611008,9172025344,0
198,1740543248793,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,38399.38391113281,4392.9588623046875,205708.6104736328,7569.1884765625,16913207296,18253611008,9174409216,0
200,1740543248991,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.304580688476563,4.9423828125,44.18889617919922,5.238792419433594,50.59906768798828,16.753196716308594,29.141639709472656,15.071540832519531,17.21300506591797,4.648338317871094,38.46319580078125,5.227714538574219,38399.58972167969,4399.846923828125,205715.16442871094,7569.1884765625,16913207296,18253611008,9217593344,0
199,1740543249192,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.5028305053710938,5.538017272949219,93.53406524658203,1.6601409912109375,2.4006500244140625,28.33354949951172,7.874336242675781,31.0384521484375,7.938819885253906,0.47180938720703125,1.3545989990234375,0,38399.793029785156,4407.278869628906,205722.20330810547,7569.1884765625,16913207296,18253611008,9238343680,0
200,1740543249392,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,51.35334396362305,15.423568725585938,89.76302337646484,2.5254669189453125,13.177925109863281,71.97671508789063,13.284645080566406,58.56333541870117,20.226089477539063,3.452117919921875,72.79051208496094,2.4286956787109375,38400.07440185547,4419.220764160156,205733.80096435547,7569.1884765625,16913207296,18253611008,9277079552,0
200,1740543249592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,25.853805541992188,0,76.58323669433594,1.8495025634765625,10.098846435546875,15.664894104003906,15.656028747558594,19.934616088867188,8.837890625,0,9.506622314453125,1.632843017578125,38400.31085205078,4426.2518310546875,205740.4096069336,7569.1884765625,16913207296,18253611008,9310752768,0
200,1740543249792,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,21.405380249023438,3.1813201904296875,99.0029525756836,0.2319183349609375,11.869857788085938,11.21405029296875,4.746681213378906,1.1726913452148438,5.1730194091796875,0.6178054809570313,18.13556671142578,6.2611083984375,38400.59979248047,4433.153869628906,205746.92211914063,7569.1884765625,16913207296,18253611008,9534078976,0
199,1740543249993,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.397834777832031,3.985992431640625,85.4834213256836,0.9534759521484375,7.12310791015625,9.594818115234375,26.155319213867188,5.1419830322265625,7.518218994140625,19.76251983642578,10.565902709960938,1.4169235229492188,38400.86358642578,4439.487121582031,205752.8881225586,7569.1884765625,16913207296,18253611008,9559277568,0
199,1740543250193,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.1389312744140625,6.49713134765625,100,0.11125946044921875,1.8211898803710938,6.1425628662109375,0.9447021484375,0.29639434814453125,0.35012054443359375,1.7108230590820313,1.4875564575195313,0.59613037109375,38401.01727294922,4444.666809082031,205757.70776367188,7569.215515136719,16913207296,18253611008,9562275840,0
200,1740543250393,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.1500701904296875,0.11370849609375,100,0.0248870849609375,4.2411041259765625,2.2939376831054688,1.6162872314453125,0.164337158203125,0.7933502197265625,0.06887054443359375,1.5078811645507813,0.07497406005859375,38401.16052246094,4449.7880859375,205762.50469970703,7569.215515136719,16913207296,18253611008,9561939968,0
200,1740543250593,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.18505859375,0.7786026000976563,100,0.13457489013671875,2.5449676513671875,1.49212646484375,1.1415557861328125,0.16668701171875,0.6484832763671875,0,0.7510299682617188,0.1573486328125,38401.303649902344,4454.913330078125,205767.23956298828,7569.244140625,16913207296,18253611008,9557934080,0
2,1740543250794,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.9256668090820313,0.5621109008789063,44.27170944213867,0.5771331787109375,4.026031494140625,5.067352294921875,2.5096435546875,4.6841278076171875,1.4835968017578125,13.811599731445313,4.884223937988281,0.26174163818359375,38401.46398925781,4458.421447753906,205770.4881591797,7569.244140625,16913207296,18253611008,9182035968,0
