Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740533126737,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,26.875389099121094,10.860107421875,25.648300170898438,26.20508575439453,76.50101470947266,11.601211547851563,91.10680389404297,12.804061889648438,38.245086669921875,11.8818359375,26.076889038085938,40.73880386352539,31074.854125976563,204155.07208251953,151643.99420166016,7333.35498046875,16913207296,18253611008,9134866432,0
198,1740533126739,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,31074.862670898438,204155.20794677734,151644.13446044922,7333.35498046875,16913207296,18253611008,9135173632,0
200,1740533126938,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,20.589088439941406,4.4139556884765625,9.971832275390625,4.506599426269531,61.3281364440918,6.76531982421875,58.056175231933594,5.439338684082031,26.905166625976563,4.235145568847656,17.716461181640625,20.80249786376953,31075.09393310547,204161.9500732422,151650.47064208984,7333.35498046875,16913207296,18253611008,9192714240,0
200,1740533127138,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.4195022583007813,0.9903640747070313,1.4312820434570313,1.3309860229492188,24.986572265625,3.5713958740234375,2.0446624755859375,2.005462646484375,68.9853744506836,0.5324325561523438,2.2239532470703125,0.5422592163085938,31075.308837890625,204166.71478271484,151654.89349365234,7333.35498046875,16913207296,18253611008,9408741376,0
200,1740533127339,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.112083435058594,3.6888961791992188,13.110015869140625,2.323699951171875,92.02043914794922,2.9004898071289063,7.117790222167969,8.344749450683594,23.767494201660156,2.280029296875,14.197807312011719,3.5035476684570313,31075.58709716797,204172.69219970703,151660.47979736328,7333.35498046875,16913207296,18253611008,9532997632,0
2,1740533127539,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.618438720703125,0,0,0,1.1138916015625,0.678497314453125,0.37577056884765625,1.805511474609375,9.280021667480469,0,10.413368225097656,0,31075.74755859375,204174.4916381836,151662.03491210938,7333.35498046875,16913207296,18253611008,9143713792,0
