Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740535927846,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,29.70209503173828,16.377334594726563,32.21179962158203,20.951065063476563,82.46724700927734,15.94061279296875,23.561798095703125,29.53265380859375,65.41853332519531,16.88886260986328,64.04954528808594,35.288665771484375,33090.035705566406,219935.72235107422,165224.54852294922,7397.2330322265625,16913207296,18253611008,9149726720,0
198,1740535927848,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,100,100,100,100,33090.04626464844,219935.91552734375,165224.7211303711,7397.2330322265625,16913207296,18253611008,9150386176,0
200,1740535928047,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.602790832519531,3.6275863647460938,9.263236999511719,3.491973876953125,59.99913024902344,17.39459991455078,43.00104522705078,4.933082580566406,37.739131927490234,3.2977752685546875,11.677536010742188,3.836883544921875,33090.255615234375,219942.18035888672,165230.6025390625,7397.260925292969,16913207296,18253611008,9194045440,0
200,1740535928247,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.6655349731445313,7.553459167480469,0.38959503173828125,0.329254150390625,24.270889282226563,2.8408889770507813,70.09386444091797,0.3053131103515625,2.6851425170898438,0.34790802001953125,1.0295028686523438,0.24721527099609375,33090.455322265625,219946.41442871094,165234.4857788086,7397.260925292969,16913207296,18253611008,9371598848,0
200,1740535928448,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.198570251464844,2.9567642211914063,5.486854553222656,1.9704055786132813,94.46876525878906,1.5305099487304688,10.884300231933594,2.3020248413085938,4.583854675292969,1.2107315063476563,11.037010192871094,1.3279571533203125,33090.686462402344,219952.6265258789,165240.34014892578,7397.260925292969,16913207296,18253611008,9607192576,0
200,1740535928648,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,0,0,0.3448638916015625,5.273475646972656,0,0,9.300529479980469,0,95.36451721191406,0,33090.832580566406,219958.61102294922,165245.98388671875,7397.260925292969,16913207296,18253611008,9605545984,0
200,1740535928848,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.92083740234375,2.8568496704101563,10.305862426757813,1.5726699829101563,12.627166748046875,3.1067886352539063,5.510589599609375,6.4699554443359375,5.735237121582031,0.582183837890625,100,0.3631134033203125,33090.99090576172,219965.25756835938,165252.28900146484,7397.260925292969,16913207296,18253611008,9624997888,0
199,1740535929049,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,1.6020355224609375,70.31021118164063,4.0000152587890625,0.9124603271484375,3.3027114868164063,2.109222412109375,2.3030471801757813,1.8530807495117188,1.355987548828125,1.0214004516601563,30.506027221679688,1.4967575073242188,33091.13751220703,219971.05810546875,165257.76000976563,7397.260925292969,16913207296,18253611008,9588244480,0
199,1740535929249,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,100,0,0,1.7853775024414063,0.34088134765625,0.28195953369140625,0,0.56256103515625,0,0,0,33091.27331542969,219976.48419189453,165262.8422241211,7397.260925292969,16913207296,18253611008,9588244480,0
199,1740535929449,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.2425537109375,100,1.5242767333984375,0.09786224365234375,2.114501953125,1.1212310791015625,0.7974472045898438,1.1068801879882813,1.9078826904296875,0.0567779541015625,2.1342010498046875,0.056976318359375,33091.412048339844,219981.91387939453,165267.94464111328,7397.260925292969,16913207296,18253611008,9593561088,0
